latitude,longitude,brightness,confidence,acq_date,acq_time,frp,land_cover,vegetation_index,distance_to_industry_km,location_key,persistence_count,land_cover_code,source_class,classification_confidence,confidence_percent,risk_score,nearest_industry,industry_type
19.10914,72.90688,396.87,98,2026-05-18,1789,39.19,agriculture,0.676,0.0282559869762601,19.11_72.91,2,3,Agricultural Burning,0.8,80.0,65.17,Mumbai Industrial Site 0194,Refinery
28.52587,77.384,375.54,97,2026-01-03,818,108.88,built_up,0.023,0.0813032379424559,28.53_77.38,2,1,Other Thermal Source,0.8,80.0,71.81,Faridabad Industrial Site 0182,Steel Plant
24.26373,76.92177,344.6,95,2026-05-06,2118,10.2,agriculture,0.676,82.91390835461166,24.26_76.92,1,3,Agricultural Burning,0.5,50.0,16.7,Bhopal Industrial Site 0013,Cement Plant
23.69211,86.88509,407.13,95,2026-06-12,1641,43.67,agriculture,0.278,0.0417985382521406,23.69_86.89,3,3,Agricultural Burning,1.0,100.0,69.5,Asansol Industrial Site 0225,Chemical Plant
19.28433,74.4452,330.75,95,2026-02-08,2324,17.18,agriculture,0.676,55.91004045292893,19.28_74.45,2,3,Agricultural Burning,0.5,50.0,34.46,Nashik Industrial Site 0763,Cement Plant
25.19605,75.92389,403.56,94,2026-01-06,1878,87.21,industrial,0.012,0.0397125672806564,25.2_75.92,2,0,Industrial Fire,0.8,80.0,76.65,Kota Industrial Site 0233,Cement Plant
24.33146,87.9985,341.14,93,2026-03-15,993,9.04,agriculture,0.278,90.96235155235895,24.33_88.0,1,3,Other Thermal Source,0.35,35.0,15.3,Durgapur Industrial Site 1184,Refinery
24.73395,85.00891,372.44,92,2026-01-15,1402,93.85,forest,0.71,0.0544918434262382,24.73_85.01,2,2,Wildfire,0.8,80.0,73.6,Gaya Industrial Site 0178,Thermal Power Plant
22.73072,75.58171,385.91,92,2026-06-24,1118,60.54,agriculture,0.676,10.953264252030028,22.73_75.58,1,3,Agricultural Burning,0.6,60.0,39.59,Indore Industrial Site 0926,Textile Industry
19.99208,73.62917,322.42,41,2026-06-19,1269,9.99,agriculture,0.676,3.000246019911593,19.99_73.63,1,3,Other Thermal Source,0.2,20.0,26.32,Nashik Industrial Site 0235,Chemical Plant
19.16245,73.10185,306.21,36,2026-03-24,1804,3.5,agriculture,0.676,2.439208520422728,19.16_73.1,1,3,Other Thermal Source,0.2,20.0,22.42,Mumbai Industrial Site 0290,Industrial Estate
23.49004,87.09579,406.0,95,2026-08-03,1597,61.78,agriculture,0.278,0.0483583064220102,23.49_87.1,2,3,Agricultural Burning,0.8,80.0,66.9,Durgapur Industrial Site 0128,Thermal Power Plant
12.92488,80.26806,398.2,94,2026-06-06,1472,96.89,agriculture,0.676,0.0467914703775617,12.92_80.27,3,3,Agricultural Burning,1.0,100.0,83.03,Chennai Industrial Site 0004,Refinery
28.56719,77.28901,373.03,82,2026-01-19,2201,33.8,built_up,0.023,3.4949423054039355,28.57_77.29,1,1,Other Thermal Source,0.8,80.0,36.68,Faridabad Industrial Site 0374,Refinery
26.36422,80.19811,390.1,94,2026-09-08,1361,86.97,built_up,0.023,0.0442331866361098,26.36_80.2,5,1,Other Thermal Source,1.0,100.0,85.14,Kanpur Industrial Site 0155,Chemical Plant
26.3809,80.38817,400.11,95,2026-03-30,1894,110.91,built_up,0.023,0.045347270038716,26.38_80.39,3,1,Other Thermal Source,1.0,100.0,86.61,Kanpur Industrial Site 0059,Manufacturing Unit
23.54682,85.99997,399.93,92,2026-04-12,2326,105.46,agriculture,0.278,0.0290514801690423,23.55_86.0,3,3,Agricultural Burning,1.0,100.0,89.4,Bokaro Industrial Site 0229,Manufacturing Unit
17.69341,72.81833,324.8,93,2026-02-20,73,15.69,agriculture,0.676,107.06230255507522,17.69_72.82,3,3,Agricultural Burning,0.7,70.0,37.13,Pune Industrial Site 0488,Thermal Power Plant
12.85526,80.09542,320.5,36,2026-07-09,28,17.31,agriculture,0.676,0.9116371276451456,12.86_80.1,1,3,Agricultural Burning,0.35,35.0,32.6,Chennai Industrial Site 0580,Industrial Estate
23.41056,74.89215,339.82,82,2026-05-22,373,18.08,agriculture,0.676,98.4023899367546,23.41_74.89,2,3,Agricultural Burning,0.5,50.0,33.4,Indore Industrial Site 0974,Refinery
9.6567,76.06768,326.4,59,2026-04-10,94,15.64,agriculture,0.676,13.37098172108843,9.66_76.07,1,3,Agricultural Burning,0.35,35.0,23.6,Kochi Industrial Site 0553,Cement Plant
13.20332,79.93924,332.71,37,2026-06-17,23,1.88,agriculture,0.676,7.84675840602978,13.2_79.94,1,3,Other Thermal Source,0.0,0.0,17.2,Chennai Industrial Site 0628,Thermal Power Plant
23.56529,86.78221,344.94,45,2026-08-05,315,9.67,agriculture,0.278,5.826735424130057,23.57_86.78,1,3,Other Thermal Source,0.0,0.0,23.72,Asansol Industrial Site 0369,Manufacturing Unit
23.43508,77.37485,373.68,97,2026-04-29,1835,96.3,agriculture,0.676,0.0419603491406576,23.44_77.37,2,3,Agricultural Burning,0.8,80.0,77.85,Bhopal Industrial Site 0349,Manufacturing Unit
23.54721,86.00004,391.74,100,2026-02-21,1174,37.94,agriculture,0.278,0.0729988527307954,23.55_86.0,3,3,Agricultural Burning,1.0,100.0,59.57,Bokaro Industrial Site 0229,Manufacturing Unit
26.63592,81.13811,396.03,91,2026-08-15,531,98.5,built_up,0.023,0.0692572400547545,26.64_81.14,1,1,Other Thermal Source,0.8,80.0,59.73,Lucknow Industrial Site 0394,Refinery
23.19989,72.41798,386.69,100,2026-01-14,1779,76.86,agriculture,0.676,0.0740711907561482,23.2_72.42,2,3,Agricultural Burning,0.8,80.0,64.9,Ahmedabad Industrial Site 0295,Chemical Plant
25.09498,72.20625,340.94,88,2026-04-14,602,14.43,industrial,0.012,117.8448083229996,25.09_72.21,1,0,Other Thermal Source,0.5,50.0,17.15,Jodhpur Industrial Site 0702,Steel Plant
26.38087,80.38791,403.73,92,2026-02-27,1647,84.44,built_up,0.023,0.0598371339544881,26.38_80.39,3,1,Other Thermal Source,1.0,100.0,76.08,Kanpur Industrial Site 0059,Manufacturing Unit
25.20792,90.77175,330.79,84,2026-03-04,520,7.23,agriculture,0.278,118.38527307601792,25.21_90.77,1,3,Other Thermal Source,0.35,35.0,12.14,Guwahati Industrial Site 0554,Refinery
26.06811,91.76212,385.98,97,2026-05-25,96,29.09,built_up,0.161,0.0517431473723938,26.07_91.76,3,1,Other Thermal Source,1.0,100.0,61.85,Guwahati Industrial Site 0314,Refinery
27.77095,73.39,397.7,96,2026-01-09,1597,100.82,built_up,0.023,0.0531990009302154,27.77_73.39,1,1,Other Thermal Source,0.8,80.0,63.84,Bikaner Industrial Site 0125,Chemical Plant
20.17931,72.95949,389.21,84,2026-04-17,650,50.86,agriculture,0.676,2.090193663396257,20.18_72.96,1,3,Agricultural Burning,0.8,80.0,43.05,Vapi Industrial Site 0336,Textile Industry
19.29203,72.91421,396.38,92,2026-05-22,842,29.75,agriculture,0.676,0.0379678416557819,19.29_72.91,4,3,Agricultural Burning,1.0,100.0,68.77,Thane Industrial Site 0285,Chemical Plant
21.03216,72.50203,406.77,91,2026-03-02,78,106.09,agriculture,0.676,0.0567078565980554,21.03_72.5,2,3,Agricultural Burning,0.8,80.0,75.9,Surat Industrial Site 0016,Textile Industry
22.12413,80.01372,328.31,94,2026-07-25,505,14.03,agriculture,0.676,115.53957686894016,22.12_80.01,3,3,Agricultural Burning,0.7,70.0,35.08,Nagpur Industrial Site 1071,Power Plant
11.13899,77.03777,387.95,92,2026-07-09,109,100.66,agriculture,0.676,0.0445800100941439,11.14_77.04,2,3,Agricultural Burning,0.8,80.0,78.3,Coimbatore Industrial Site 0024,Refinery
18.93283,72.87574,341.24,48,2026-09-08,487,11.23,agriculture,0.676,4.252225140852382,18.93_72.88,1,3,Agricultural Burning,0.35,35.0,25.71,Mumbai Industrial Site 0674,Refinery
26.15002,72.94423,372.93,98,2026-03-01,558,82.54,built_up,0.023,0.0078488852704831,26.15_72.94,1,1,Other Thermal Source,0.8,80.0,68.82,Jodhpur Industrial Site 0078,Thermal Power Plant
25.56049,85.03007,308.17,40,2026-09-16,873,5.24,built_up,0.097,7.697881691355896,25.56_85.03,1,1,Other Thermal Source,0.0,0.0,19.49,Patna Industrial Site 0924,Refinery
26.27731,86.86977,344.37,93,2026-07-21,1330,9.22,built_up,0.161,87.85443945682228,26.28_86.87,1,1,Other Thermal Source,0.35,35.0,15.54,Munger Industrial Site 0564,Refinery
28.85153,77.07277,363.39,99,2026-09-18,418,78.95,built_up,0.023,10.756685333559137,28.85_77.07,2,1,Other Thermal Source,0.6,60.0,57.05,Faridabad Industrial Site 0662,Steel Plant
31.60847,75.06289,326.54,63,2026-01-13,948,1.96,built_up,0.023,7.530640613606575,31.61_75.06,1,1,Other Thermal Source,0.2,20.0,17.4,Amritsar Industrial Site 0940,Industrial Estate
10.01231,76.11755,339.61,95,2026-02-02,1243,8.98,agriculture,0.676,6.307637092303995,10.01_76.12,3,3,Other Thermal Source,0.55,55.0,40.57,Kochi Industrial Site 0217,Paper Mill
31.65267,75.06826,344.42,86,2026-05-13,2050,19.91,built_up,0.023,12.43310122979785,31.65_75.07,2,1,Other Thermal Source,0.5,50.0,38.53,Amritsar Industrial Site 0940,Industrial Estate
20.40663,72.64787,319.12,53,2026-08-01,1068,3.21,agriculture,0.676,3.711642325777107,20.41_72.65,1,3,Other Thermal Source,0.4,40.0,21.0,Vapi Industrial Site 0960,Industrial Estate
28.48298,77.40623,393.4,100,2026-07-22,2339,59.61,built_up,0.023,0.0544918434263105,28.48_77.41,2,1,Other Thermal Source,0.8,80.0,63.74,Noida Industrial Site 0328,Thermal Power Plant
26.15502,72.97295,377.02,98,2026-02-18,838,60.65,built_up,0.023,0.0596205375695923,26.16_72.97,1,1,Other Thermal Source,0.8,80.0,51.22,Jodhpur Industrial Site 0366,Textile Industry
28.3632,77.28212,391.61,99,2026-05-25,995,112.23,built_up,0.023,0.0722779634473378,28.36_77.28,2,1,Other Thermal Source,0.8,80.0,74.09,Faridabad Industrial Site 0278,Thermal Power Plant
19.10875,72.90702,403.38,97,2026-08-05,2265,45.15,agriculture,0.676,0.0725586886596832,19.11_72.91,2,3,Agricultural Burning,0.8,80.0,56.09,Mumbai Industrial Site 0194,Refinery
23.8819,86.97588,395.09,95,2026-09-19,204,46.96,agriculture,0.278,0.057687971883145,23.88_86.98,2,3,Agricultural Burning,0.8,80.0,59.8,Asansol Industrial Site 0033,Cement Plant
26.36398,80.19824,407.07,91,2026-01-29,124,111.38,built_up,0.023,0.0318049382953309,26.36_80.2,5,1,Other Thermal Source,1.0,100.0,93.86,Kanpur Industrial Site 0155,Chemical Plant
17.44573,75.00031,339.43,92,2026-04-13,2278,20.06,agriculture,0.676,146.95741499125717,17.45_75.0,2,3,Agricultural Burning,0.6,60.0,32.36,Pune Industrial Site 0344,Refinery
22.06946,73.27831,327.33,36,2026-03-15,244,0.83,agriculture,0.676,8.764300911822865,22.07_73.28,1,3,Other Thermal Source,0.0,0.0,16.34,Vadodara Industrial Site 0545,Chemical Plant
26.09623,73.00214,393.58,95,2026-02-20,1834,119.92,built_up,0.023,0.0710400000004654,26.1_73.0,1,1,Other Thermal Source,0.8,80.0,64.04,Jodhpur Industrial Site 0222,Steel Plant
19.17486,73.11983,381.39,95,2026-02-06,611,100.48,agriculture,0.676,0.0583357540448658,19.17_73.12,1,3,Agricultural Burning,0.8,80.0,62.38,Mumbai Industrial Site 0290,Industrial Estate
12.88388,80.27907,402.81,93,2026-03-21,799,61.0,agriculture,0.676,0.0417100131857545,12.88_80.28,3,3,Agricultural Burning,1.0,100.0,74.62,Chennai Industrial Site 0100,Industrial Estate
28.60448,77.43042,377.53,82,2026-01-27,1817,67.04,built_up,0.023,6.967629415891916,28.6_77.43,1,1,Other Thermal Source,0.6,60.0,44.12,Delhi Industrial Site 0673,Cement Plant
20.16225,85.84285,406.31,98,2026-05-18,2277,81.33,agriculture,0.607,0.0134121810314224,20.16_85.84,3,3,Agricultural Burning,1.0,100.0,85.87,Bhubaneswar Industrial Site 0021,Power Plant
23.05696,77.24099,391.11,96,2026-06-15,2136,117.58,agriculture,0.676,0.0471978474087212,23.06_77.24,3,3,Agricultural Burning,1.0,100.0,87.35,Bhopal Industrial Site 0205,Chemical Plant
25.16098,75.93516,380.65,92,2026-01-21,2030,89.31,industrial,0.012,0.0249441476100038,25.16_75.94,1,0,Industrial Fire,0.8,80.0,68.48,Kota Industrial Site 0281,Power Plant
30.79898,75.97423,380.2,94,2026-07-14,92,38.74,built_up,0.023,0.0961352281951642,30.8_75.97,2,1,Other Thermal Source,0.8,80.0,52.14,Ludhiana Industrial Site 0267,Paper Mill
23.01078,76.02521,389.87,91,2026-09-16,1495,107.63,agriculture,0.676,0.0312578838054807,23.01_76.03,3,3,Agricultural Burning,1.0,100.0,89.34,Indore Industrial Site 0254,Refinery
13.29779,77.41205,347.38,42,2026-03-28,1916,9.7,agriculture,0.676,1.6591496417150453,13.3_77.41,1,3,Other Thermal Source,0.2,20.0,27.15,Bengaluru Industrial Site 0917,Paper Mill
23.28494,85.33709,398.08,92,2026-06-07,1862,71.28,agriculture,0.607,0.0190001394728907,23.28_85.34,1,3,Agricultural Burning,0.8,80.0,64.45,Ranchi Industrial Site 0211,Power Plant
23.23505,89.2256,336.13,85,2026-02-12,2125,17.17,agriculture,0.278,84.33972911060312,23.24_89.23,1,3,Agricultural Burning,0.5,50.0,21.3,Kolkata Industrial Site 0723,Cement Plant
28.11981,73.11077,381.85,96,2026-06-17,700,111.04,built_up,0.023,0.0498512356915432,28.12_73.11,2,1,Other Thermal Source,0.8,80.0,79.25,Bikaner Industrial Site 0221,Power Plant
23.57212,77.20285,387.43,92,2026-08-01,1884,113.25,agriculture,0.676,0.0535797816349894,23.57_77.2,2,3,Agricultural Burning,0.8,80.0,78.45,Bhopal Industrial Site 0013,Cement Plant
23.26601,77.31989,383.97,95,2026-05-18,2051,89.42,agriculture,0.676,0.0489533910983924,23.27_77.32,2,3,Agricultural Burning,0.8,80.0,74.51,Bhopal Industrial Site 0157,Paper Mill
12.72664,77.46002,308.75,63,2026-05-10,586,8.5,agriculture,0.676,10.513199623759132,12.73_77.46,1,3,Other Thermal Source,0.2,20.0,19.71,Bengaluru Industrial Site 0773,Cement Plant
28.69388,77.24324,383.91,91,2026-08-30,1013,89.74,built_up,0.023,0.0077700000001001,28.69_77.24,2,1,Other Thermal Source,0.8,80.0,82.8,Gurugram Industrial Site 0183,Cement Plant
29.30647,78.13401,326.22,94,2026-09-06,1380,5.04,built_up,0.023,70.57465504224145,29.31_78.13,3,1,Other Thermal Source,0.55,55.0,32.03,Delhi Industrial Site 0097,Paper Mill
19.90968,73.54433,330.47,60,2026-07-02,1325,0.92,agriculture,0.676,3.008597410904254,19.91_73.54,1,3,Other Thermal Source,0.4,40.0,20.6,Nashik Industrial Site 1195,Chemical Plant
26.09522,91.7891,408.29,97,2026-01-06,400,80.89,built_up,0.161,0.0321899999991757,26.1_91.79,1,1,Other Thermal Source,0.8,80.0,64.31,Guwahati Industrial Site 0170,Industrial Estate
23.76756,87.23175,386.96,91,2026-02-06,2154,35.57,agriculture,0.278,2.0067651902994004,23.77_87.23,1,3,Agricultural Burning,0.8,80.0,38.22,Durgapur Industrial Site 0320,Industrial Estate
23.00699,86.28386,400.44,91,2026-09-08,1384,67.52,agriculture,0.278,0.0256263399654816,23.01_86.28,2,3,Agricultural Burning,0.8,80.0,73.97,Jamshedpur Industrial Site 0116,Textile Industry
24.86765,85.29784,355.9,94,2026-09-01,561,63.46,agriculture,0.607,7.4461891818636445,24.87_85.3,1,3,Agricultural Burning,0.6,60.0,43.05,Gaya Industrial Site 0850,Industrial Estate
13.00287,80.12995,400.18,99,2026-02-22,1515,82.38,agriculture,0.676,0.0424856034439994,13.0_80.13,1,3,Agricultural Burning,0.8,80.0,62.3,Chennai Industrial Site 0340,Industrial Estate
18.34503,83.92272,327.92,93,2026-04-18,2356,8.08,agriculture,0.676,86.1272658096895,18.35_83.92,1,3,Other Thermal Source,0.35,35.0,14.84,Visakhapatnam Industrial Site 0454,Refinery
20.11055,75.15697,347.28,50,2026-05-13,2028,12.71,agriculture,0.676,13.683428282663805,20.11_75.16,1,3,Agricultural Burning,0.35,35.0,21.2,Aurangabad Industrial Site 1148,Thermal Power Plant
17.60497,78.54608,405.23,95,2026-04-28,881,60.21,agriculture,0.676,0.0031395541077917,17.6_78.55,2,3,Agricultural Burning,0.8,80.0,74.25,Hyderabad Industrial Site 0006,Textile Industry
19.02823,72.80923,409.07,100,2026-03-23,1531,33.22,agriculture,0.676,0.0723631466972722,19.03_72.81,2,3,Agricultural Burning,0.8,80.0,52.15,Mumbai Industrial Site 0338,Thermal Power Plant
18.36706,74.14506,384.8,84,2026-01-28,1836,22.5,agriculture,0.676,7.666965095245345,18.37_74.15,1,3,Agricultural Burning,0.6,60.0,30.25,Pune Industrial Site 0344,Refinery
28.20024,77.10402,389.14,92,2026-01-04,1534,109.31,built_up,0.023,0.0523585952826876,28.2_77.1,1,1,Other Thermal Source,0.8,80.0,66.03,Delhi Industrial Site 0241,Power Plant
28.63796,77.37294,387.41,100,2026-08-05,193,44.19,built_up,0.023,0.0407084082224633,28.64_77.37,3,1,Other Thermal Source,1.0,100.0,70.04,Noida Industrial Site 0280,Industrial Estate
16.80995,80.4289,305.92,52,2026-07-12,966,6.16,agriculture,0.676,23.754333957231527,16.81_80.43,1,3,Other Thermal Source,0.2,20.0,15.65,Vijayawada Industrial Site 0839,Manufacturing Unit
27.23523,76.05164,306.98,69,2026-06-15,45,15.67,built_up,0.023,15.047609733247269,27.24_76.05,1,1,Other Thermal Source,0.35,35.0,23.11,Jaipur Industrial Site 0921,Power Plant
15.47906,79.97993,337.15,93,2026-07-28,1839,22.35,agriculture,0.676,93.60919530065168,15.48_79.98,1,3,Agricultural Burning,0.6,60.0,23.45,Vijayawada Industrial Site 0215,Chemical Plant
25.58817,86.78368,306.26,52,2026-05-20,199,12.43,industrial,0.08,11.632354508645236,25.59_86.78,1,0,Other Thermal Source,0.35,35.0,21.57,Munger Industrial Site 0852,Steel Plant
26.45021,72.71707,376.88,95,2026-03-19,485,101.71,built_up,0.023,0.0361560243937981,26.45_72.72,2,1,Other Thermal Source,0.8,80.0,80.87,Jodhpur Industrial Site 0126,Textile Industry
23.53423,86.4091,407.63,100,2026-04-26,1514,61.69,agriculture,0.278,0.0277721911264395,23.53_86.41,1,3,Agricultural Burning,0.8,80.0,60.15,Bokaro Industrial Site 0277,Paper Mill
31.441,75.77966,344.58,71,2026-05-03,521,6.7,built_up,0.023,4.021203389994059,31.44_75.78,1,1,Other Thermal Source,0.4,40.0,23.15,Jalandhar Industrial Site 1006,Textile Industry
22.35481,73.21106,409.89,96,2026-08-27,176,66.01,agriculture,0.676,0.068289812564562,22.35_73.21,1,3,Agricultural Burning,0.8,80.0,51.4,Vadodara Industrial Site 0353,Cement Plant
26.17576,91.95476,396.64,97,2026-03-25,1985,110.46,built_up,0.161,0.0816284068207098,26.18_91.95,2,1,Other Thermal Source,0.8,80.0,72.2,Guwahati Industrial Site 0074,Refinery
23.07579,73.04601,381.03,93,2026-06-04,1504,68.45,agriculture,0.676,0.0510599999988556,23.08_73.05,1,3,Agricultural Burning,0.8,80.0,55.92,Ahmedabad Industrial Site 0055,Chemical Plant
18.59771,73.6692,363.79,91,2026-06-20,664,61.75,agriculture,0.676,8.654796132209086,18.6_73.67,1,3,Agricultural Burning,0.6,60.0,41.73,Pune Industrial Site 0584,Refinery
31.47702,74.86881,407.37,92,2026-03-04,2099,51.29,built_up,0.023,0.0558981717056229,31.48_74.87,2,1,Other Thermal Source,0.8,80.0,61.35,Amritsar Industrial Site 0316,Textile Industry
27.36479,78.06682,375.7,96,2026-01-02,1330,95.61,built_up,0.023,0.0439817803176049,27.36_78.07,2,1,Other Thermal Source,0.8,80.0,77.24,Agra Industrial Site 0042,Steel Plant
22.647,88.38193,382.21,93,2026-08-10,1435,85.11,agriculture,0.278,0.054128862910898,22.65_88.38,3,3,Agricultural Burning,1.0,100.0,77.75,Kolkata Industrial Site 0099,Manufacturing Unit
25.06853,75.86126,387.78,93,2026-06-01,2197,46.67,agriculture,0.676,4.969886511470629,25.07_75.86,1,3,Agricultural Burning,0.8,80.0,39.7,Kota Industrial Site 0905,Chemical Plant
20.2231,73.61683,407.8,98,2026-09-07,2327,99.28,agriculture,0.676,0.0293258554863566,20.22_73.62,3,3,Agricultural Burning,1.0,100.0,87.97,Nashik Industrial Site 0187,Paper Mill
30.44611,74.45973,327.24,88,2026-05-14,287,13.82,built_up,0.023,101.35038902980877,30.45_74.46,2,1,Other Thermal Source,0.5,50.0,29.7,Ludhiana Industrial Site 0795,Chemical Plant
21.47649,81.54782,305.08,56,2026-04-06,342,9.54,agriculture,0.676,5.492728311331776,21.48_81.55,1,3,Other Thermal Source,0.2,20.0,23.85,Raipur Industrial Site 1087,Paper Mill
23.17577,77.21316,311.37,42,2026-05-29,1957,10.92,agriculture,0.676,9.860279885723337,23.18_77.21,1,3,Agricultural Burning,0.15,15.0,21.65,Bhopal Industrial Site 0829,Manufacturing Unit
19.42371,86.70889,330.89,93,2026-07-07,820,17.94,agriculture,0.278,103.87553189040244,19.42_86.71,1,3,Agricultural Burning,0.5,50.0,21.01,Bhubaneswar Industrial Site 1029,Manufacturing Unit
23.57187,77.20316,401.6,94,2026-05-09,1370,97.91,agriculture,0.676,0.0094186623258847,23.57_77.2,2,3,Agricultural Burning,0.8,80.0,84.48,Bhopal Industrial Site 0013,Cement Plant
29.29489,77.16181,398.69,100,2026-04-19,1071,43.94,built_up,0.023,0.0592057809677609,29.29_77.16,1,1,Other Thermal Source,0.8,80.0,46.56,Panipat Industrial Site 0047,Paper Mill
26.29892,80.64285,396.77,96,2026-04-05,1831,109.63,built_up,0.023,0.0537405098595736,26.3_80.64,4,1,Other Thermal Source,1.0,100.0,86.6,Kanpur Industrial Site 0347,Paper Mill
29.30658,78.13443,327.14,88,2026-05-17,1449,23.3,built_up,0.023,70.6169802805697,29.31_78.13,3,1,Other Thermal Source,0.8,80.0,42.98,Delhi Industrial Site 0097,Paper Mill
22.67773,88.2831,328.02,59,2026-09-19,591,9.72,agriculture,0.278,0.6696180226074872,22.68_88.28,1,3,Other Thermal Source,0.4,40.0,27.54,Kolkata Industrial Site 0387,Paper Mill
26.00709,73.01594,356.18,97,2026-08-12,82,52.85,built_up,0.023,7.007705692342963,26.01_73.02,1,1,Other Thermal Source,0.6,60.0,39.8,Jodhpur Industrial Site 0942,Steel Plant
28.0688,73.34698,390.04,100,2026-03-04,420,115.9,built_up,0.023,0.0611709710564635,28.07_73.35,2,1,Other Thermal Source,0.8,80.0,76.96,Bikaner Industrial Site 0029,Manufacturing Unit
27.81909,73.37676,395.49,95,2026-08-11,257,39.09,built_up,0.023,0.0660240092692365,27.82_73.38,2,1,Other Thermal Source,0.8,80.0,55.46,Bikaner Industrial Site 0269,Manufacturing Unit
11.04425,76.81403,404.75,99,2026-09-15,1141,69.28,agriculture,0.676,0.0150976322644437,11.04_76.81,2,3,Agricultural Burning,0.8,80.0,76.21,Coimbatore Industrial Site 0312,Steel Plant
10.15195,76.07113,397.54,92,2026-04-04,12,53.26,agriculture,0.676,0.0538435817904975,10.15_76.07,2,3,Agricultural Burning,0.8,80.0,62.55,Kochi Industrial Site 0073,Cement Plant
22.36612,73.14708,399.26,93,2026-04-08,306,45.42,agriculture,0.676,0.0579437011243827,22.37_73.15,4,3,Agricultural Burning,1.0,100.0,68.31,Vadodara Industrial Site 0161,Power Plant
28.28079,76.85482,393.07,100,2026-04-14,1454,33.49,built_up,0.023,0.080197019894537,28.28_76.85,3,1,Other Thermal Source,1.0,100.0,57.3,Gurugram Industrial Site 0231,Power Plant
30.80275,75.51905,404.06,96,2026-03-14,107,70.63,built_up,0.023,0.0607262323871047,30.8_75.52,1,1,Other Thermal Source,0.8,80.0,54.03,Ludhiana Industrial Site 0315,Chemical Plant
21.25606,72.68793,380.53,91,2026-04-19,1570,102.31,agriculture,0.676,0.026314258491844,21.26_72.69,3,3,Agricultural Burning,1.0,100.0,89.25,Surat Industrial Site 0208,Thermal Power Plant
26.99098,75.51676,382.42,99,2026-01-21,1581,91.71,built_up,0.023,0.0310998151119533,26.99_75.52,1,1,Other Thermal Source,0.8,80.0,67.75,Jaipur Industrial Site 0345,Chemical Plant
21.069,73.09063,376.27,89,2026-05-08,2036,56.04,agriculture,0.676,15.324624222035384,21.07_73.09,1,3,Agricultural Burning,0.6,60.0,36.9,Surat Industrial Site 0832,Steel Plant
27.24555,79.21885,342.54,88,2026-01-01,146,20.02,built_up,0.023,92.2981125896416,27.25_79.22,2,1,Other Thermal Source,0.6,60.0,34.61,Agra Industrial Site 1002,Steel Plant
22.693,88.47106,409.89,97,2026-06-18,2003,46.35,agriculture,0.278,0.0166869589796769,22.69_88.47,1,3,Agricultural Burning,0.8,80.0,57.53,Kolkata Industrial Site 0339,Manufacturing Unit
12.96102,80.21684,403.98,100,2026-02-23,2254,105.99,agriculture,0.676,0.0890355625572728,12.96_80.22,1,3,Agricultural Burning,0.8,80.0,59.04,Chennai Industrial Site 0052,Steel Plant
27.84817,73.23201,378.95,92,2026-02-15,1713,37.51,built_up,0.023,0.0235466558135686,27.85_73.23,3,1,Other Thermal Source,1.0,100.0,71.31,Bikaner Industrial Site 0173,Cement Plant
28.52612,77.38396,396.67,91,2026-06-25,1030,55.23,built_up,0.023,0.0565337722072346,28.53_77.38,2,1,Other Thermal Source,0.8,80.0,62.45,Faridabad Industrial Site 0182,Steel Plant
20.56251,86.07818,371.24,87,2026-04-22,748,61.07,agriculture,0.278,22.0907052344306,20.56_86.08,1,3,Agricultural Burning,0.6,60.0,37.48,Bhubaneswar Industrial Site 0309,Manufacturing Unit
12.88389,80.27913,381.94,97,2026-01-11,703,47.36,agriculture,0.676,0.0352588839873043,12.88_80.28,3,3,Agricultural Burning,1.0,100.0,72.4,Chennai Industrial Site 0100,Industrial Estate
12.97431,80.51898,304.36,35,2026-09-10,182,11.09,agriculture,0.676,11.481973276488263,12.97_80.52,1,3,Agricultural Burning,0.15,15.0,20.9,Chennai Industrial Site 1156,Textile Industry
21.40649,72.55755,367.54,86,2026-07-09,2309,74.88,agriculture,0.676,13.30737331527075,21.41_72.56,1,3,Agricultural Burning,0.6,60.0,42.9,Surat Industrial Site 1168,Thermal Power Plant
21.04251,72.85749,373.46,94,2026-02-08,806,75.63,agriculture,0.676,8.012112712948973,21.04_72.86,1,3,Agricultural Burning,0.6,60.0,45.87,Surat Industrial Site 0448,Thermal Power Plant
22.40882,73.64577,401.72,98,2026-08-25,1889,64.6,agriculture,0.676,0.0194170698103171,22.41_73.65,4,3,Agricultural Burning,1.0,100.0,83.41,Vadodara Industrial Site 0065,Chemical Plant
28.4358,77.32098,345.37,54,2026-03-26,911,0.97,built_up,0.023,2.417600640408199,28.44_77.32,1,1,Other Thermal Source,0.4,40.0,21.12,Noida Industrial Site 1096,Textile Industry
27.78979,76.35788,332.44,95,2026-02-06,1854,5.3,built_up,0.023,72.92921656197723,27.79_76.36,2,1,Other Thermal Source,0.35,35.0,25.62,Gurugram Industrial Site 1191,Power Plant
26.74121,75.95596,302.94,61,2026-02-21,1246,5.0,built_up,0.023,10.936239441073356,26.74_75.96,1,1,Other Thermal Source,0.2,20.0,17.35,Jaipur Industrial Site 1113,Cement Plant
25.63787,86.05398,376.84,99,2026-01-20,2098,87.93,industrial,0.08,0.0379678416557819,25.64_86.05,3,0,Persistent Industrial Thermal Source,1.0,100.0,83.39,Begusarai Industrial Site 0275,Chemical Plant
