latitude,longitude,brightness,confidence,acq_date,acq_time,frp,detections,persistent,avg_brightness,avg_confidence,total_frp,nearest_site,site_type,distance_km,source_class,risk_score,risk_level
25.09498,72.20625,340.94,88,2026-04-14,602,14.43,2,False,333.70500000000004,91.0,19.07,Jodhpur Industrial Site 0702,Steel Plant,115.04978889188575,Other Thermal Anomaly,15,Low
26.38087,80.38791,403.73,92,2026-02-27,1647,84.44,3,True,393.33,93.66666666666667,237.88,Kanpur Industrial Site 0059,Manufacturing Unit,0.05641558282611175,Persistent Industrial Source,90,High
25.20792,90.77175,330.79,84,2026-03-04,520,7.23,1,False,330.79,84.0,7.23,Guwahati Industrial Site 0554,Refinery,114.69073948339962,Other Thermal Anomaly,15,Low
26.06811,91.76212,385.98,97,2026-05-25,96,29.09,3,True,382.3633333333334,97.66666666666667,211.93,Guwahati Industrial Site 0314,Refinery,0.05012687988106323,Persistent Industrial Source,90,High
27.77095,73.39,397.7,96,2026-01-09,1597,100.82,1,False,397.7,96.0,100.82,Bikaner Industrial Site 0125,Chemical Plant,0.048170574638688506,High Intensity Fire,70,Medium
20.17931,72.95949,389.21,84,2026-04-17,650,50.86,1,False,389.21,84.0,50.86,Vapi Industrial Site 0336,Textile Industry,2.0184762008111887,High Intensity Fire,40,Low
19.29203,72.91421,396.38,92,2026-05-22,842,29.75,4,True,400.315,95.0,219.91,Thane Industrial Site 0285,Chemical Plant,0.03671838149095118,Persistent Industrial Source,90,High
21.03216,72.50203,406.77,91,2026-03-02,78,106.09,2,False,405.53,94.5,168.05,Surat Industrial Site 0016,Textile Industry,0.054633803889208445,High Intensity Fire,70,Medium
22.12413,80.01372,328.31,94,2026-07-25,505,14.03,3,True,335.04333333333335,88.33333333333333,46.589999999999996,Nagpur Industrial Site 1071,Power Plant,111.0618629660185,Persistent Non-Industrial Thermal Source,45,Low
11.13899,77.03777,387.95,92,2026-07-09,109,100.66,2,False,385.96000000000004,92.0,141.34,Coimbatore Industrial Site 0024,Refinery,0.044570898572115894,High Intensity Fire,70,Medium
18.93283,72.87574,341.24,48,2026-09-08,487,11.23,1,False,341.24,48.0,11.23,Mumbai Industrial Site 0674,Refinery,4.250452201253731,Other Thermal Anomaly,0,Low
26.15002,72.94423,372.93,98,2026-03-01,558,82.54,1,False,372.93,98.0,82.54,Jodhpur Industrial Site 0078,Thermal Power Plant,0.007074863656231353,High Intensity Fire,70,Medium
25.56049,85.03007,308.17,40,2026-09-16,873,5.24,1,False,308.17,40.0,5.24,Patna Industrial Site 0924,Refinery,7.043822559494809,Other Thermal Anomaly,0,Low
26.27731,86.86977,344.37,93,2026-07-21,1330,9.22,1,False,344.37,93.0,9.22,Munger Industrial Site 0564,Refinery,86.9171849748902,Other Thermal Anomaly,25,Low
28.85153,77.07277,363.39,99,2026-09-18,418,78.95,1,False,363.39,99.0,78.95,Delhi Industrial Site 0721,Power Plant,10.10451896152833,High Intensity Fire,40,Low
31.60847,75.06289,326.54,63,2026-01-13,948,1.96,1,False,326.54,63.0,1.96,Amritsar Industrial Site 0940,Industrial Estate,7.462050581211772,Other Thermal Anomaly,0,Low
10.01231,76.11755,339.61,95,2026-02-02,1243,8.98,3,True,330.90333333333336,92.33333333333333,32.93,Kochi Industrial Site 0217,Paper Mill,6.222584635694695,Persistent Non-Industrial Thermal Source,45,Low
31.65267,75.06826,344.42,86,2026-05-13,2050,19.91,2,False,337.70000000000005,83.0,37.84,Amritsar Industrial Site 1084,Refinery,11.798684706075626,Other Thermal Anomaly,15,Low
20.40663,72.64787,319.12,53,2026-08-01,1068,3.21,1,False,319.12,53.0,3.21,Vapi Industrial Site 0960,Industrial Estate,3.6871944647947963,Other Thermal Anomaly,0,Low
28.48298,77.40623,393.4,100,2026-07-22,2339,59.61,2,False,394.195,98.0,98.93,Noida Industrial Site 0328,Thermal Power Plant,0.05456434965369896,High Intensity Fire,70,Medium
26.15502,72.97295,377.02,98,2026-02-18,838,60.65,1,False,377.02,98.0,60.65,Jodhpur Industrial Site 0366,Textile Industry,0.05510359292913032,High Intensity Fire,70,Medium
28.3632,77.28212,391.61,99,2026-05-25,995,112.23,2,False,395.43,98.0,143.4,Faridabad Industrial Site 0278,Thermal Power Plant,0.06782013638448758,High Intensity Fire,70,Medium
19.10875,72.90702,403.38,97,2026-08-05,2265,45.15,2,False,400.125,97.5,84.34,Mumbai Industrial Site 0194,Refinery,0.0717466585833343,High Intensity Fire,70,Medium
23.8819,86.97588,395.09,95,2026-09-19,204,46.96,2,False,389.03,96.0,97.99000000000001,Asansol Industrial Site 0033,Cement Plant,0.05412220966373013,High Intensity Fire,70,Medium
26.36398,80.19824,407.07,91,2026-01-29,124,111.38,4,True,399.938,93.6,447.97,Kanpur Industrial Site 0155,Chemical Plant,0.02937210676356077,Persistent Industrial Source,90,High
17.44573,75.00031,339.43,92,2026-04-13,2278,20.06,2,False,334.40999999999997,93.5,39.14,Pune Industrial Site 0344,Refinery,143.85502396328715,Other Thermal Anomaly,25,Low
22.06946,73.27831,327.33,36,2026-03-15,244,0.83,1,False,327.33,36.0,0.83,Vadodara Industrial Site 0545,Chemical Plant,8.205142075402271,Other Thermal Anomaly,0,Low
26.09623,73.00214,393.58,95,2026-02-20,1834,119.92,1,False,393.58,95.0,119.92,Jodhpur Industrial Site 0222,Steel Plant,0.06390997056841005,High Intensity Fire,70,Medium
19.17486,73.11983,381.39,95,2026-02-06,611,100.48,1,False,381.39,95.0,100.48,Mumbai Industrial Site 0290,Industrial Estate,0.05802472664668174,High Intensity Fire,70,Medium
12.88388,80.27907,402.81,93,2026-03-21,799,61.0,3,True,389.19,94.33333333333333,212.18,Chennai Industrial Site 0100,Industrial Estate,0.04092403884924978,Persistent Industrial Source,90,High
28.60448,77.43042,377.53,82,2026-01-27,1817,67.04,1,False,377.53,82.0,67.04,Noida Industrial Site 0280,Industrial Estate,6.699690426920689,High Intensity Fire,40,Low
20.16225,85.84285,406.31,98,2026-05-18,2277,81.33,3,True,407.00666666666666,97.66666666666667,241.07999999999998,Bhubaneswar Industrial Site 0021,Power Plant,0.01275715174922641,Persistent Industrial Source,90,High
23.05696,77.24099,391.11,96,2026-06-15,2136,117.58,3,True,395.0,96.33333333333333,261.65,Bhopal Industrial Site 0205,Chemical Plant,0.04518032398402569,Persistent Industrial Source,90,High
25.16098,75.93516,380.65,92,2026-01-21,2030,89.31,1,False,380.65,92.0,89.31,Kota Industrial Site 0281,Power Plant,0.02470007579341629,High Intensity Fire,70,Medium
30.79898,75.97423,380.2,94,2026-07-14,92,38.74,2,False,377.525,93.5,90.17,Ludhiana Industrial Site 0267,Paper Mill,0.08767024960678653,High Intensity Fire,70,Medium
23.01078,76.02521,389.87,91,2026-09-16,1495,107.63,3,True,390.8233333333333,93.33333333333333,298.45,Indore Industrial Site 0254,Refinery,0.0311190979319215,Persistent Industrial Source,90,High
13.29779,77.41205,347.38,42,2026-03-28,1916,9.7,1,False,347.38,42.0,9.7,Bengaluru Industrial Site 0917,Paper Mill,1.6260379216436516,Other Thermal Anomaly,10,Low
23.28494,85.33709,398.08,92,2026-06-07,1862,71.28,1,False,398.08,92.0,71.28,Ranchi Industrial Site 0211,Power Plant,0.01750531977713512,High Intensity Fire,70,Medium
23.23505,89.2256,336.13,85,2026-02-12,2125,17.17,2,False,340.28999999999996,82.5,21.990000000000002,Kolkata Industrial Site 0723,Cement Plant,81.06379249014606,Other Thermal Anomaly,15,Low
28.11981,73.11077,381.85,96,2026-06-17,700,111.04,2,False,379.81,93.5,219.29000000000002,Bikaner Industrial Site 0221,Power Plant,0.049715529454612876,High Intensity Fire,70,Medium
23.57212,77.20285,387.43,92,2026-08-01,1884,113.25,2,False,394.515,93.0,211.16,Bhopal Industrial Site 0013,Cement Plant,0.05109003153540956,High Intensity Fire,70,Medium
23.26601,77.31989,383.97,95,2026-05-18,2051,89.42,2,False,389.67,93.0,119.05,Bhopal Industrial Site 0157,Paper Mill,0.04789298561229849,High Intensity Fire,70,Medium
12.72664,77.46002,308.75,63,2026-05-10,586,8.5,1,False,308.75,63.0,8.5,Bengaluru Industrial Site 0773,Cement Plant,10.290502527941598,Other Thermal Anomaly,0,Low
28.69388,77.24324,383.91,91,2026-08-30,1013,89.74,2,False,378.915,91.0,182.42000000000002,Gurugram Industrial Site 0183,Cement Plant,0.007783644865219485,High Intensity Fire,70,Medium
29.30647,78.13401,326.22,94,2026-09-06,1380,5.04,2,False,323.515,93.5,29.04,Delhi Industrial Site 0097,Paper Mill,66.11801439956992,Other Thermal Anomaly,25,Low
19.90968,73.54433,330.47,60,2026-07-02,1325,0.92,1,False,330.47,60.0,0.92,Nashik Industrial Site 1195,Chemical Plant,2.9970703951046413,Other Thermal Anomaly,0,Low
26.09522,91.7891,408.29,97,2026-01-06,400,80.89,1,False,408.29,97.0,80.89,Guwahati Industrial Site 0170,Industrial Estate,0.028959455452155232,High Intensity Fire,70,Medium
23.76756,87.23175,386.96,91,2026-02-06,2154,35.57,1,False,386.96,91.0,35.57,Durgapur Industrial Site 0320,Industrial Estate,1.931094305085775,High Intensity Fire,60,Medium
23.00699,86.28386,400.44,91,2026-09-08,1384,67.52,2,False,393.21500000000003,94.0,106.25999999999999,Jamshedpur Industrial Site 0116,Textile Industry,0.02549044590265693,High Intensity Fire,70,Medium
24.86765,85.29784,355.9,94,2026-09-01,561,63.46,1,False,355.9,94.0,63.46,Gaya Industrial Site 0850,Industrial Estate,7.409600094767347,High Intensity Fire,40,Low
13.00287,80.12995,400.18,99,2026-02-22,1515,82.38,1,False,400.18,99.0,82.38,Chennai Industrial Site 0340,Industrial Estate,0.04243575084188766,High Intensity Fire,70,Medium
18.34503,83.92272,327.92,93,2026-04-18,2356,8.08,1,False,327.92,93.0,8.08,Visakhapatnam Industrial Site 0454,Refinery,83.9170509030752,Other Thermal Anomaly,25,Low
20.11055,75.15697,347.28,50,2026-05-13,2028,12.71,1,False,347.28,50.0,12.71,Aurangabad Industrial Site 1148,Thermal Power Plant,13.629541258605306,Other Thermal Anomaly,0,Low
17.60497,78.54608,405.23,95,2026-04-28,881,60.21,3,True,391.5366666666667,95.33333333333333,281.09,Hyderabad Industrial Site 0006,Textile Industry,0.003072299798045384,Persistent Industrial Source,90,High
19.02823,72.80923,409.07,100,2026-03-23,1531,33.22,2,False,409.055,99.0,143.85,Mumbai Industrial Site 0338,Thermal Power Plant,0.07079423551713389,High Intensity Fire,70,Medium
18.36706,74.14506,384.8,84,2026-01-28,1836,22.5,1,False,384.8,84.0,22.5,Pune Industrial Site 0344,Refinery,7.401416569938729,High Intensity Fire,40,Low
28.20024,77.10402,389.14,92,2026-01-04,1534,109.31,1,False,389.14,92.0,109.31,Delhi Industrial Site 0241,Power Plant,0.0470799720874527,High Intensity Fire,70,Medium
28.63796,77.37294,387.41,100,2026-08-05,193,44.19,3,True,397.65000000000003,98.66666666666667,171.52,Noida Industrial Site 0280,Industrial Estate,0.035985013734519865,Persistent Industrial Source,90,High
16.80995,80.4289,305.92,52,2026-07-12,966,6.16,1,False,305.92,52.0,6.16,Vijayawada Industrial Site 0839,Manufacturing Unit,22.842911395514044,Other Thermal Anomaly,0,Low
27.23523,76.05164,306.98,69,2026-06-15,45,15.67,1,False,306.98,69.0,15.67,Jaipur Industrial Site 0921,Power Plant,14.321008982335933,Other Thermal Anomaly,0,Low
15.47906,79.97993,337.15,93,2026-07-28,1839,22.35,1,False,337.15,93.0,22.35,Vijayawada Industrial Site 0215,Chemical Plant,93.22850839483549,Other Thermal Anomaly,25,Low
25.58817,86.78368,306.26,52,2026-05-20,199,12.43,1,False,306.26,52.0,12.43,Munger Industrial Site 0852,Steel Plant,11.57309451901961,Other Thermal Anomaly,0,Low
26.45021,72.71707,376.88,95,2026-03-19,485,101.71,2,False,386.695,94.5,166.87,Jodhpur Industrial Site 0126,Textile Industry,0.0358792847932278,High Intensity Fire,70,Medium
23.53423,86.4091,407.63,100,2026-04-26,1514,61.69,1,False,407.63,100.0,61.69,Bokaro Industrial Site 0277,Paper Mill,0.025510724183422498,High Intensity Fire,70,Medium
31.441,75.77966,344.58,71,2026-05-03,521,6.7,1,False,344.58,71.0,6.7,Jalandhar Industrial Site 1006,Textile Industry,4.025630690062372,Other Thermal Anomaly,0,Low
22.35481,73.21106,409.89,96,2026-08-27,176,66.01,1,False,409.89,96.0,66.01,Vadodara Industrial Site 0353,Cement Plant,0.06594824699268512,High Intensity Fire,70,Medium
26.17576,91.95476,396.64,97,2026-03-25,1985,110.46,2,False,395.995,94.5,170.39,Guwahati Industrial Site 0074,Refinery,0.07769186111514811,High Intensity Fire,70,Medium
23.07579,73.04601,381.03,93,2026-06-04,1504,68.45,1,False,381.03,93.0,68.45,Ahmedabad Industrial Site 0055,Chemical Plant,0.04705703798242518,High Intensity Fire,70,Medium
18.59771,73.6692,363.79,91,2026-06-20,664,61.75,1,False,363.79,91.0,61.75,Pune Industrial Site 0584,Refinery,8.221609393668977,High Intensity Fire,40,Low
31.47702,74.86881,407.37,92,2026-03-04,2099,51.29,2,False,392.85,93.0,103.21000000000001,Amritsar Industrial Site 0316,Textile Industry,0.04788333174415969,High Intensity Fire,70,Medium
27.36479,78.06682,375.7,96,2026-01-02,1330,95.61,3,True,389.73333333333335,94.0,231.07,Agra Industrial Site 0042,Steel Plant,0.041842016892589505,Persistent Industrial Source,90,High
22.647,88.38193,382.21,93,2026-08-10,1435,85.11,3,True,386.09,95.0,210.66,Kolkata Industrial Site 0099,Manufacturing Unit,0.05332218392892798,Persistent Industrial Source,90,High
25.06853,75.86126,387.78,93,2026-06-01,2197,46.67,1,False,387.78,93.0,46.67,Kota Industrial Site 0905,Chemical Plant,4.942300963150649,High Intensity Fire,50,Medium
20.2231,73.61683,407.8,98,2026-09-07,2327,99.28,3,True,394.56333333333333,97.33333333333333,282.55,Nashik Industrial Site 0187,Paper Mill,0.028015582771761752,Persistent Industrial Source,90,High
30.44611,74.45973,327.24,88,2026-05-14,287,13.82,2,False,324.89,91.5,20.44,Ludhiana Industrial Site 0795,Chemical Plant,88.13702730048577,Other Thermal Anomaly,15,Low
21.47649,81.54782,305.08,56,2026-04-06,342,9.54,1,False,305.08,56.0,9.54,Raipur Industrial Site 1087,Paper Mill,5.261203298684251,Other Thermal Anomaly,0,Low
23.17577,77.21316,311.37,42,2026-05-29,1957,10.92,1,False,311.37,42.0,10.92,Bhopal Industrial Site 0829,Manufacturing Unit,9.876714523275272,Other Thermal Anomaly,0,Low
19.42371,86.70889,330.89,93,2026-07-07,820,17.94,1,False,330.89,93.0,17.94,Bhubaneswar Industrial Site 1029,Manufacturing Unit,100.49384358927746,Other Thermal Anomaly,25,Low
23.57187,77.20316,401.6,94,2026-05-09,1370,97.91,2,False,394.515,93.0,211.16,Bhopal Industrial Site 0013,Cement Plant,0.009050127672592053,High Intensity Fire,70,Medium
29.29489,77.16181,398.69,100,2026-04-19,1071,43.94,3,True,393.1466666666667,96.0,129.94,Panipat Industrial Site 0047,Paper Mill,0.05921984126359203,Persistent Industrial Source,90,High
26.29892,80.64285,396.77,96,2026-04-05,1831,109.63,4,True,395.615,94.75,335.59,Kanpur Industrial Site 0347,Paper Mill,0.051766346781700355,Persistent Industrial Source,90,High
29.30658,78.13443,327.14,88,2026-05-17,1449,23.3,1,False,327.14,88.0,23.3,Delhi Industrial Site 0097,Paper Mill,66.15473764924886,Other Thermal Anomaly,15,Low
22.67773,88.2831,328.02,59,2026-09-19,591,9.72,1,False,328.02,59.0,9.72,Kolkata Industrial Site 0387,Paper Mill,0.6357725221691002,Other Thermal Anomaly,20,Low
26.00709,73.01594,356.18,97,2026-08-12,82,52.85,1,False,356.18,97.0,52.85,Jodhpur Industrial Site 0942,Steel Plant,7.019958676828114,High Intensity Fire,40,Low
28.0688,73.34698,390.04,100,2026-03-04,420,115.9,2,False,392.65999999999997,95.5,204.5,Bikaner Industrial Site 0029,Manufacturing Unit,0.061007521294161905,High Intensity Fire,70,Medium
27.81909,73.37676,395.49,95,2026-08-11,257,39.09,2,False,389.565,96.0,83.67,Bikaner Industrial Site 0269,Manufacturing Unit,0.06554900324202752,High Intensity Fire,70,Medium
11.04425,76.81403,404.75,99,2026-09-15,1141,69.28,2,False,392.775,98.0,142.31,Coimbatore Industrial Site 0312,Steel Plant,0.015027833236203214,High Intensity Fire,70,Medium
10.15195,76.07113,397.54,92,2026-04-04,12,53.26,2,False,388.70500000000004,95.0,136.22,Kochi Industrial Site 0073,Cement Plant,0.05392068470305942,High Intensity Fire,70,Medium
22.36612,73.14708,399.26,93,2026-04-08,306,45.42,4,True,396.5125,95.5,219.27,Vadodara Industrial Site 0161,Power Plant,0.05754363079801668,Persistent Industrial Source,90,High
28.28079,76.85482,393.07,100,2026-04-14,1454,33.49,3,True,399.1666666666667,98.0,105.61000000000001,Gurugram Industrial Site 0231,Power Plant,0.0762540198617885,Persistent Industrial Source,90,High
30.80275,75.51905,404.06,96,2026-03-14,107,70.63,1,False,404.06,96.0,70.63,Ludhiana Industrial Site 0315,Chemical Plant,0.05314054563462956,High Intensity Fire,70,Medium
21.25606,72.68793,380.53,91,2026-04-19,1570,102.31,3,True,390.08666666666664,94.0,195.98,Surat Industrial Site 0208,Thermal Power Plant,0.024964136492929306,Persistent Industrial Source,90,High
26.99098,75.51676,382.42,99,2026-01-21,1581,91.71,1,False,382.42,99.0,91.71,Jaipur Industrial Site 0345,Chemical Plant,0.031150341680016652,High Intensity Fire,70,Medium
21.069,73.09063,376.27,89,2026-05-08,2036,56.04,1,False,376.27,89.0,56.04,Surat Industrial Site 0832,Steel Plant,15.079008632491757,High Intensity Fire,40,Low
27.24555,79.21885,342.54,88,2026-01-01,146,20.02,1,False,342.54,88.0,20.02,Agra Industrial Site 1002,Steel Plant,84.57469331186186,Other Thermal Anomaly,15,Low
22.693,88.47106,409.89,97,2026-06-18,2003,46.35,1,False,409.89,97.0,46.35,Kolkata Industrial Site 0339,Manufacturing Unit,0.01671075753630663,High Intensity Fire,70,Medium
12.96102,80.21684,403.98,100,2026-02-23,2254,105.99,1,False,403.98,100.0,105.99,Chennai Industrial Site 0052,Steel Plant,0.08770632013511037,High Intensity Fire,70,Medium
27.84817,73.23201,378.95,92,2026-02-15,1713,37.51,3,True,381.7633333333333,95.66666666666667,212.64,Bikaner Industrial Site 0173,Cement Plant,0.02353647854874479,Persistent Industrial Source,90,High
28.52612,77.38396,396.67,91,2026-06-25,1030,55.23,2,False,386.105,94.0,164.10999999999999,Faridabad Industrial Site 0182,Steel Plant,0.053496428050625384,High Intensity Fire,70,Medium
20.56251,86.07818,371.24,87,2026-04-22,748,61.07,1,False,371.24,87.0,61.07,Bhubaneswar Industrial Site 0309,Manufacturing Unit,21.178389919123397,High Intensity Fire,40,Low
12.88389,80.27913,381.94,97,2026-01-11,703,47.36,3,True,389.19,94.33333333333333,212.18,Chennai Industrial Site 0100,Industrial Estate,0.03463182723083797,Persistent Industrial Source,90,High
12.97431,80.51898,304.36,35,2026-09-10,182,11.09,1,False,304.36,35.0,11.09,Chennai Industrial Site 1156,Textile Industry,11.413004679385784,Other Thermal Anomaly,0,Low
21.40649,72.55755,367.54,86,2026-07-09,2309,74.88,1,False,367.54,86.0,74.88,Surat Industrial Site 1168,Thermal Power Plant,13.063067604607769,High Intensity Fire,30,Low
21.04251,72.85749,373.46,94,2026-02-08,806,75.63,1,False,373.46,94.0,75.63,Surat Industrial Site 0448,Thermal Power Plant,7.967268344285924,High Intensity Fire,50,Medium
22.40882,73.64577,401.72,98,2026-08-25,1889,64.6,4,True,391.73,95.0,267.26,Vadodara Industrial Site 0065,Chemical Plant,0.018382590536132157,Persistent Industrial Source,90,High
28.4358,77.32098,345.37,54,2026-03-26,911,0.97,1,False,345.37,54.0,0.97,Noida Industrial Site 1096,Textile Industry,2.319818605618132,Other Thermal Anomaly,0,Low
27.78979,76.35788,332.44,95,2026-02-06,1854,5.3,2,False,332.2,90.5,10.620000000000001,Gurugram Industrial Site 1191,Power Plant,72.37717024329775,Other Thermal Anomaly,25,Low
26.74121,75.95596,302.94,61,2026-02-21,1246,5.0,1,False,302.94,61.0,5.0,Jaipur Industrial Site 1113,Cement Plant,10.297595682712485,Other Thermal Anomaly,0,Low
25.63787,86.05398,376.84,99,2026-01-20,2098,87.93,3,True,384.3766666666667,97.33333333333333,193.03000000000003,Begusarai Industrial Site 0275,Chemical Plant,0.03574740209420517,Persistent Industrial Source,90,High
20.06451,73.78356,337.29,87,2026-03-10,266,16.82,2,False,334.27,86.5,23.02,Nashik Industrial Site 1003,Cement Plant,9.409812876337249,Other Thermal Anomaly,15,Low
20.56206,72.72315,386.76,85,2026-07-15,1917,38.86,1,False,386.76,85.0,38.86,Vapi Industrial Site 0432,Steel Plant,10.760233447927854,High Intensity Fire,40,Low
23.37898,86.01105,372.04,96,2026-02-27,937,97.95,2,False,386.36,96.5,131.04000000000002,Bokaro Industrial Site 0325,Chemical Plant,0.011732592557060635,High Intensity Fire,70,Medium
21.31539,72.92018,389.78,89,2026-06-19,1523,61.39,1,False,389.78,89.0,61.39,Surat Industrial Site 0592,Steel Plant,3.5440582903065367,High Intensity Fire,40,Low
25.6378,86.05404,395.13,96,2026-02-19,165,64.86,3,True,384.3766666666667,97.33333333333333,193.03000000000003,Begusarai Industrial Site 0275,Chemical Plant,0.04542858469303216,Persistent Industrial Source,90,High
27.25382,77.75959,379.18,99,2026-07-02,2240,45.89,1,False,379.18,99.0,45.89,Agra Industrial Site 0570,Industrial Estate,2.8121363362172875,High Intensity Fire,50,Medium
17.4455,75.00029,329.39,95,2026-04-12,300,19.08,2,False,334.40999999999997,93.5,39.14,Pune Industrial Site 0344,Refinery,143.87258455911356,Other Thermal Anomaly,25,Low
25.30508,86.14122,376.84,98,2026-02-20,161,80.94,2,False,386.505,97.0,199.49,Begusarai Industrial Site 0179,Manufacturing Unit,0.027873143219876825,High Intensity Fire,70,Medium
10.09598,76.1829,379.82,98,2026-03-14,1801,83.19,2,False,380.63,97.0,121.11,Kochi Industrial Site 0169,Manufacturing Unit,0.07116635371840158,High Intensity Fire,70,Medium
18.27729,77.36395,338.99,87,2026-09-11,1052,6.06,2,False,330.72,90.5,10.829999999999998,Hyderabad Industrial Site 0486,Textile Industry,108.74914419603438,Other Thermal Anomaly,15,Low
11.9912,77.94668,342.86,83,2026-03-29,471,4.73,2,False,341.62,87.5,17.21,Bengaluru Industrial Site 0821,Power Plant,100.26054115994157,Other Thermal Anomaly,15,Low
27.36501,78.06684,404.73,92,2026-07-25,1553,84.7,3,True,389.73333333333335,94.0,231.07,Agra Industrial Site 0042,Steel Plant,0.0258858957247075,Persistent Industrial Source,90,High
29.29506,77.16203,407.25,96,2026-06-12,356,60.06,3,True,393.1466666666667,96.0,129.94,Panipat Industrial Site 0047,Paper Mill,0.042932005288824016,Persistent Industrial Source,90,High
25.28669,86.23175,322.0,78,2026-04-16,2125,11.99,1,False,322.0,78.0,11.99,Begusarai Industrial Site 0755,Chemical Plant,4.0565836434501605,Other Thermal Anomaly,0,Low
30.11861,76.71568,342.32,87,2026-07-09,595,16.83,1,False,342.32,87.0,16.83,Panipat Industrial Site 0287,Paper Mill,56.667743209775956,Other Thermal Anomaly,15,Low
20.23305,85.97221,372.3,99,2026-04-22,138,75.99,2,False,388.865,99.5,188.13,Bhubaneswar Industrial Site 0261,Power Plant,0.06423298034855172,High Intensity Fire,70,Medium
10.15203,76.07101,379.87,98,2026-01-11,187,82.96,2,False,388.70500000000004,95.0,136.22,Kochi Industrial Site 0073,Cement Plant,0.049099631470777075,High Intensity Fire,70,Medium
21.23665,72.79431,347.13,73,2026-01-07,160,15.69,1,False,347.13,73.0,15.69,Surat Industrial Site 1024,Refinery,3.3648181583444665,Other Thermal Anomaly,0,Low
20.15188,73.63372,355.02,86,2026-08-10,1524,59.93,1,False,355.02,86.0,59.93,Nashik Industrial Site 0283,Cement Plant,6.517013301671299,High Intensity Fire,30,Low
22.86608,88.45793,344.67,58,2026-08-13,1910,4.51,1,False,344.67,58.0,4.51,Kolkata Industrial Site 0963,Cement Plant,4.119676783169631,Other Thermal Anomaly,0,Low
28.67352,77.51395,366.49,88,2026-01-09,1389,44.56,1,False,366.49,88.0,44.56,Delhi Industrial Site 0673,Cement Plant,8.575023459999258,High Intensity Fire,30,Low
16.79283,80.64368,378.74,84,2026-01-18,1939,38.59,1,False,378.74,84.0,38.59,Vijayawada Industrial Site 0359,Manufacturing Unit,16.258453319552427,High Intensity Fire,40,Low
25.01884,75.64925,391.97,100,2026-04-23,25,52.86,3,True,386.03999999999996,95.33333333333333,206.55,Kota Industrial Site 0329,Manufacturing Unit,0.07758479638948773,Persistent Industrial Source,90,High
29.4291,76.21514,339.71,87,2026-04-30,1936,21.78,2,False,336.27,91.0,45.269999999999996,Panipat Industrial Site 0383,Cement Plant,58.219967418244146,Other Thermal Anomaly,15,Low
22.90993,75.65516,386.6,92,2026-06-19,17,89.77,5,True,388.838,94.4,325.56,Indore Industrial Site 0206,Textile Industry,0.020484918299980524,Persistent Industrial Source,100,High
22.50571,88.32782,364.25,98,2026-03-08,1435,18.89,1,False,364.25,98.0,18.89,Kolkata Industrial Site 0771,Power Plant,5.802894784749241,High Intensity Fire,40,Low
28.69393,77.24306,373.92,91,2026-02-27,130,92.68,2,False,378.915,91.0,182.42000000000002,Gurugram Industrial Site 0183,Cement Plant,0.01769745891513096,High Intensity Fire,70,Medium
23.41028,74.89212,333.69,88,2026-07-31,855,9.05,1,False,333.69,88.0,9.05,Indore Industrial Site 0974,Refinery,93.1273436639151,Other Thermal Anomaly,15,Low
25.98306,73.17193,354.63,96,2026-02-22,1599,38.12,1,False,354.63,96.0,38.12,Jodhpur Industrial Site 0270,Industrial Estate,6.15597363485034,High Intensity Fire,40,Low
24.96638,84.84099,367.57,92,2026-04-16,1592,44.44,1,False,367.57,92.0,44.44,Gaya Industrial Site 0754,Refinery,4.820490466536449,High Intensity Fire,40,Low
17.31198,78.60707,401.15,91,2026-04-01,1127,91.64,2,False,404.99,91.5,150.17000000000002,Hyderabad Industrial Site 0102,Steel Plant,0.03408099122820653,High Intensity Fire,70,Medium
28.12005,73.1108,377.77,91,2026-08-28,1304,108.25,2,False,379.81,93.5,219.29000000000002,Bikaner Industrial Site 0221,Power Plant,0.025160814710393303,High Intensity Fire,70,Medium
17.57503,83.29386,401.57,100,2026-02-21,1951,113.1,2,False,398.305,99.5,218.28,Visakhapatnam Industrial Site 0118,Thermal Power Plant,0.05490466470230023,High Intensity Fire,70,Medium
28.28863,75.98621,337.0,85,2026-06-01,2258,18.76,1,False,337.0,85.0,18.76,Gurugram Industrial Site 1191,Power Plant,56.82236310132997,Other Thermal Anomaly,15,Low
26.00897,73.29202,376.86,93,2026-09-03,1493,106.23,2,False,378.74,96.5,131.3,Jodhpur Industrial Site 0174,Refinery,0.04533771229616573,High Intensity Fire,70,Medium
22.34479,70.98779,385.14,99,2026-08-30,1346,117.63,2,False,389.41999999999996,95.0,205.55,Rajkot Industrial Site 0354,Refinery,0.03879001260878566,High Intensity Fire,70,Medium
12.99288,80.36112,374.82,97,2026-03-27,1743,43.27,2,False,381.9,98.0,146.68,Chennai Industrial Site 0388,Thermal Power Plant,0.051324506823860055,High Intensity Fire,70,Medium
22.04427,80.19028,343.14,82,2026-07-12,390,5.42,1,False,343.14,82.0,5.42,Nagpur Industrial Site 1071,Power Plant,119.93339163341354,Other Thermal Anomaly,15,Low
23.5022,87.509,388.86,95,2026-05-01,1811,100.56,1,False,388.86,95.0,100.56,Durgapur Industrial Site 0032,Steel Plant,0.06104662447108666,High Intensity Fire,70,Medium
